screen_name,profile_image_url,location,created_time,text
扭曲的直藤,"https://tva3.sinaimg.cn/crop.0.0.996.996.50/730074f5jw8f7wtja1uo8j20ro0ro0tu.jpg?KID=imgbed,tva&Expires=1718269876&ssig=9bwWv0uBsL",福建,Thu Jun 13 13:05:21  2024,同意博主看法，支持俄罗斯的都是不希望看到北约占领欧洲推倒毛熊后，过来扼杀中国！
默而识之学而不厌诲人不倦,"https://tvax1.sinaimg.cn/default/images/default_avatar_male_50.gif?KID=imgbed,tva&Expires=1718269876&ssig=9cp7dLsg3x",其他,Thu Jun 13 13:03:32  2024,这样的认知[允悲] 说明义务教育任重而道远[允悲]
小白_iOS,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/006dYatTly8hjqadmeoy2j30u00u079x.jpg?KID=imgbed,tva&Expires=1718269876&ssig=2jPyBHb%2FXi",广东,Thu Jun 13 13:02:04  2024,赞同，没毛病(^-^)👍
xiuxiu秀秀幸福_226,"https://tvax1.sinaimg.cn/default/images/default_avatar_female_50.gif?KID=imgbed,tva&Expires=1718269876&ssig=iYoZDKvVDr",广东 深圳,Thu Jun 13 12:56:52  2024,霉国希望除自己之外的全世界都互殴，自己把军火卖到全世界
友悦周昭远,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/007aUdSCly8fykb6ylkgtj30u00u0mzh.jpg?KID=imgbed,tva&Expires=1718269876&ssig=ewYZXcAG6v",广东,Thu Jun 13 12:51:58  2024,屁股决定脑袋！
缺日的夜,"https://tva3.sinaimg.cn/crop.0.0.180.180.50/bbd77191jw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1718269876&ssig=YhBT4FqF7E",广东,Thu Jun 13 12:49:48  2024,描述准确！
姜海龙哥哥,"https://tvax4.sinaimg.cn/crop.0.0.830.830.50/008DLvVxly8hoy9wjfsr3j30n20n2jv0.jpg?KID=imgbed,tva&Expires=1718269876&ssig=2ZARZuBzdE",其他,Thu Jun 13 12:48:33  2024,夹头粉们受夹头荼毒太深了
kkkttt_612,"https://tvax2.sinaimg.cn/crop.0.0.996.996.50/006Yq4aily8g0kv5x7fcrj30ro0ro409.jpg?KID=imgbed,tva&Expires=1718269876&ssig=cuBT0e%2BRS4",上海 黄浦区,Thu Jun 13 12:45:09  2024,我支持乌克兰，反对国家支持乌克兰，在任何时候，管我们鸟事，天天支持这个支持那个，管你们3000元的鸟事，闲操心[doge]
明矾26163,"https://tva1.sinaimg.cn/crop.2.0.745.745.50/006z3E2qjw8f7g7ilpg56j30ku0kptac.jpg?KID=imgbed,tva&Expires=1718269876&ssig=vbDlR7qsX6",河南,Thu Jun 13 12:41:33  2024,狗咬狗一嘴毛，我们坐山观虎斗，不好吗？[嘻嘻][嘻嘻]，反正消耗他们，有利我们
股票用户283223,"https://tvax1.sinaimg.cn/default/images/default_avatar_female_50.gif?KID=imgbed,tva&Expires=1718269876&ssig=iYoZDKvVDr",江苏,Thu Jun 13 12:41:21  2024,美俄都不是好东西，我反对战争。
