screen_name,profile_image_url,location,created_time,text
在星尘里飞行的猪,"https://tvax1.sinaimg.cn/crop.0.0.667.667.50/74367212ly8hgn7s6dn2vj20ij0ijtay.jpg?KID=imgbed,tva&Expires=1717830625&ssig=EqI5mVa30j",北京,Sat Jun 08 04:20:48  2024,尽管大家都说那姐是欢乐喜剧人，也就顺其自然的在玩梗。那是大家都觉得那姐玩得起，受得住。但正经八百地说句话，这次英子历险记让我看到了一个人的坚韧。一个不躺在自己过往成绩和声名里的人在乘风破浪。这值得所有人尊敬。更担得起一个姐字。今晚的歌虽有瑕疵，但是我心中已经第一。期待王者归来。
寻墨清舟,"https://tvax2.sinaimg.cn/crop.0.0.996.996.50/0068Z3jLly8ghqrbdj9tmj30ro0roq61.jpg?KID=imgbed,tva&Expires=1717830625&ssig=clbsnDOCWi",新疆,Sat Jun 08 04:05:50  2024,特美，所以下一期可能换换发型嘛🥺
JacksonWANG-2,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/0073B1tjly8hprdqk860ij30u00u0abt.jpg?KID=imgbed,tva&Expires=1717830625&ssig=AjrUgi53Xh",其他,Sat Jun 08 03:02:21  2024,选歌正确✅ 状态正确✅排名正确✅  那姐下期继续保持slay[泪]期待@那英 @那英NA工作室
嫣然莞儿,"https://tvax4.sinaimg.cn/crop.0.0.512.512.50/735cd1d6ly8gbpf7upkc1j20e80e83yz.jpg?KID=imgbed,tva&Expires=1717830625&ssig=ixuYEEQLSo",上海,Sat Jun 08 02:46:01  2024,今天是灿烂的英子！
徐扶熙-,"https://tvax3.sinaimg.cn/crop.0.0.1031.1031.50/006DYtQXly8hq4vzp98s8j30sn0snn0e.jpg?KID=imgbed,tva&Expires=1717830625&ssig=P2FkVSc3Nk",陕西,Sat Jun 08 02:17:00  2024,那姐，冲啊！
外强中干纸老虎-,"https://tvax4.sinaimg.cn/crop.0.0.800.800.50/008Edsrqly8hqeu3bpqf2j30m80m8dhi.jpg?KID=imgbed,tva&Expires=1717830625&ssig=nrVV9oadZn",湖南 常德,Sat Jun 08 02:09:45  2024,宝宝你今天好棒，在我心中你是当之无愧的第一[抱一抱]
起什么名字才能被宋佳注意,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/007C7SEfly8hgjf02erg4j30u00u040v.jpg?KID=imgbed,tva&Expires=1717830625&ssig=YXfcWcVxPg",北京,Sat Jun 08 02:08:38  2024,在19岁最后一天听到那姐这首歌真的太开心啦，20岁开始我一定活成《灿烂的你》[打call][打call][打call][打call]姐你一定要唱下去!@那英NA工作室
冰激凌的味道TT,"https://tva2.sinaimg.cn/crop.0.0.180.180.50/b2eeab17jw1e8qgp5bmzyj2050050aa8.jpg?KID=imgbed,tva&Expires=1717830625&ssig=EvceMVTbPP",四川 成都,Sat Jun 08 02:04:54  2024,那姐加油！舞台挺美！拿出你的霸气来！每期都很期待你！
Tony-狮,"https://tva2.sinaimg.cn/crop.24.0.1193.1193.50/6b6e3b79jw8f570sjih50j20yi0x5q4y.jpg?KID=imgbed,tva&Expires=1717830625&ssig=hnhA4gcmgT",其他,Sat Jun 08 02:04:52  2024,爱死你了
黎明朗你也喜欢骑猪吗,"https://tvax1.sinaimg.cn/crop.0.0.1080.1080.50/006qWXExly8hqb9dl2dtoj30u00u0q45.jpg?KID=imgbed,tva&Expires=1717830625&ssig=6KjvfrMQpf",其他,Sat Jun 08 01:43:45  2024,爱你，我们要一直唱下去！特别棒！！那英[心]
守候一起,"https://tvax3.sinaimg.cn/crop.0.0.1080.1080.50/bd6156f8ly8hpl2h6rddsj20u00u0dlr.jpg?KID=imgbed,tva&Expires=1717830625&ssig=kSEGVNhRxH",海外 美国,Sat Jun 08 01:37:22  2024,天后回归
全黑小花猫,"https://tvax2.sinaimg.cn/crop.8.0.734.734.50/0071CcZmly8fmqld1plkfj30ku0keq3s.jpg?KID=imgbed,tva&Expires=1717830625&ssig=aJaawYHGxC",重庆,Sat Jun 08 01:12:27  2024,MD，那英什么时候能拿第一
0YYao0,"https://tvax4.sinaimg.cn/crop.0.0.1080.1080.50/006bBrYely8hqaaoxbps8j30u00u0q4r.jpg?KID=imgbed,tva&Expires=1717830625&ssig=DwwKsfQVA6",浙江 杭州,Sat Jun 08 01:02:31  2024,妈咪说得对[抱一抱][抱一抱][抱一抱]
静静的叹息198401,"https://tvax3.sinaimg.cn/crop.0.0.996.996.50/0083HWYRly8gjewnxbreej30ro0rowla.jpg?KID=imgbed,tva&Expires=1717830626&ssig=B%2F%2B9SVFNUS",其他,Sat Jun 08 00:54:57  2024,永远灿烂的那英！
远方萋萋,"https://tvax2.sinaimg.cn/crop.0.0.996.996.50/5447faccly8gdi79wq2ehj20ro0ro0th.jpg?KID=imgbed,tva&Expires=1717830626&ssig=xChfm4WZRT",四川 成都,Sat Jun 08 00:48:32  2024,那那真美
我的天使我的爱,"https://tva3.sinaimg.cn/crop.0.0.511.511.50/630997f0jw8f3nvhiw1jjj20e70e80tk.jpg?KID=imgbed,tva&Expires=1717830626&ssig=oOAimFP4FI",北京,Sat Jun 08 00:24:58  2024,又美又飒又高又最会唱歌的只有那英[心][心][心]
Cheery-D,"https://tvax2.sinaimg.cn/crop.0.0.700.700.50/3d6dfd4fly8h20bv2jb3ij20jg0jg40l.jpg?KID=imgbed,tva&Expires=1717830626&ssig=7qtcFSJfzF",北京 朝阳区,Sat Jun 08 00:23:45  2024,那姐好帅
皖江南吖,"https://tvax1.sinaimg.cn/crop.0.0.614.614.50/008tI9OGly8h96pkci4t5j30h20h275e.jpg?KID=imgbed,tva&Expires=1717830626&ssig=QjC8scdwhz",辽宁 营口,Sat Jun 08 00:16:32  2024,那英！天后回归！！[全力以赴]
温阮GR,"https://tvax4.sinaimg.cn/crop.0.0.489.489.50/008syzwlly8hppxuqml3mj30dl0dljrk.jpg?KID=imgbed,tva&Expires=1717830626&ssig=Fz2llO11LO",北京 朝阳区,Sat Jun 08 00:15:43  2024,帅[色]
爱英依然,"https://tva2.sinaimg.cn/crop.0.2.750.750.50/3e572ca9jw8f92l7y3q0oj20ku0kzgme.jpg?KID=imgbed,tva&Expires=1717830626&ssig=d2o%2FNu%2Bb01",重庆 沙坪坝区,Sat Jun 08 00:13:23  2024,我一个不爱换屏保的人，现在每周都想换一次。就喜欢颜值高的人[抱一抱]
夏洛坼福尔摩狮,"https://tvax2.sinaimg.cn/crop.0.0.1080.1080.50/9b669cb9ly8hlq2rg5hc0j20u00u0tdq.jpg?KID=imgbed,tva&Expires=1717830626&ssig=OEdyVkEi1i",黑龙江 哈尔滨,Sat Jun 08 00:11:11  2024,好A[摊手]
去去去不来,"https://tvax3.sinaimg.cn/crop.0.0.600.600.50/be25d7e8ly8hpsgrbdx3bj20go0gogoa.jpg?KID=imgbed,tva&Expires=1717830626&ssig=lAu1HhF3LD",其他,Sat Jun 08 00:10:24  2024,灿烂的你！
